# dev weight-fit surface. fitted_on=dev fit_rhos=(0.95, 1.05) split=e7b5934392cd label_version=v8 sla_high=30.0 sla_med=120.0 sla_low=480.0 agents=5 service_mean=8.0min tickets_per_rep=1000 generated_by=run_system_eval.py
w_priority,w_sentiment,w_intent,alpha,rel_tardiness,high_mean_wait,low_p95_wait
0.0,0.35,0.65,2.0,0.016062184471516076,2.0619767986547113,287.4413157356419
0.0,0.35,0.65,4.0,0.014227488832639204,1.871502359860603,276.4281041012194
0.0,0.35,0.65,8.0,0.0133387888903957,1.9182617939418467,266.30042563989696
0.0,0.35,0.65,16.0,0.012524469888389143,2.0013043458422626,256.58597244186745
0.0,0.4,0.6,0.0,0.019007128516451657,1.885706075083042,319.11400558771226
0.0,0.4,0.6,0.5,0.017734426299645906,1.8599333157158104,304.5635252695022
0.0,0.4,0.6,1.0,0.01684001657013746,1.874869224531314,295.87731559287084
0.0,0.4,0.6,2.0,0.01603106009949662,2.0447551314709997,286.0012326078688
0.0,0.4,0.6,4.0,0.014168397894098206,1.8991795009187902,275.81950398776354
0.0,0.4,0.6,8.0,0.013307550787798793,1.9107573154043418,264.75440928590973
0.0,0.4,0.6,16.0,0.012663465898310716,2.025370889035704,255.32758722614065
0.0,0.45,0.55,0.0,0.019464938703032505,1.8554419773714914,316.07434124127604
